idx,paired_idx,target,project,cwe,group,primary_category,categories,repair_signal,has_added_guard,has_added_error_handling,has_api_replacement,has_state_or_lifetime_repair,changed_line_count,changed_region_count,char_len,line_count,patch_margin,patch_closer_side,added_lines,changed_line_ratio,changed_lines,diff_excerpt,has_bounds_or_shape_repair,patch_pair_cwe,patch_pair_project,pred_pattern,removed_lines
221079,195069,0,gpac,CWE-120,target0_all_wrong_hard_negative,bounds_size,bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,1,1,1731,49,0.0021532773971557617,vulnerable,if ((pps_id<0) || (pps_id > 255)),0.020408,L11: if ((pps_id<0) || (pps_id > 255)),"--- vuln 195069
+++ fixed 221079
@@ -9,5 +9,5 @@
 
 	pps_id = gf_bs_read_ue_log(bs, ""pps_id"");
-	if (pps_id > 255)
+	if ((pps_id<0) || (pps_id > 255))
 		return -1;
 	si->pps = &avc->pps[pps_id];",1,CWE-415,gpac,1|1|1|1|1|1,if (pps_id > 255)
221123,195073,0,tensorflow,CWE-416,target0_all_wrong_hard_negative,parser_input,parser_input,weak_or_unknown,0,0,0,0,0,0,4663,94,-0.9146006107330322,fixed,,0.0,,"--- vuln 195073
+++ fixed 221123
@@ -19,5 +19,4 @@
         width >= (1LL << 27) || height != static_cast<int64_t>(decode.height) ||
         height <= 0 || height >= (1LL << 27) || total_size >= (1LL << 29)) {
-      png::CommonFreeDecode(&decode);
       OP_REQUIRES(context, false,
                   errors::InvalidArgument(""PNG size too large for int: "",",0,CWE-189,linux,1|1|1|1|1|1,png::CommonFreeDecode(&decode);
221160,195074,0,gpac,CWE-415,target0_all_wrong_hard_negative,parser_input,parser_input,weak_or_unknown,0,0,0,0,1,1,2707,84,-0.0032444000244140625,fixed,gf_bs_align(bs);,0.011905,L79: gf_bs_align(bs);,"--- vuln 195074
+++ fixed 221160
@@ -77,4 +77,5 @@
 	}
 	gf_av1_reset_state(& state, GF_TRUE);
+	gf_bs_align(bs);
 	return cfg;
 #else",0,CWE-415,gpac,1|1|1|1|1|1,
221678,195095,0,e2guardian,CWE-295,target0_all_wrong_hard_negative,auth_config,auth_config|bounds_size,bounds_or_shape_repair,0,0,0,0,4,1,3911,122,-0.9153816103935242,fixed,"#if OPENSSL_VERSION_NUMBER < 0x10100000L
#else
X509_VERIFY_PARAM_set1_host(SSL_get0_param(ssl),hostname.c_str(),0);
#endif",0.032787,"L95: #if OPENSSL_VERSION_NUMBER < 0x10100000L
L96: #else
L97: X509_VERIFY_PARAM_set1_host(SSL_get0_param(ssl),hostname.c_str(),0);
L98: #endif","--- vuln 195095
+++ fixed 221678
@@ -93,4 +93,8 @@
     SSL_set_fd(ssl, this->getFD());
     SSL_set_tlsext_host_name(ssl, hostname.c_str());
+#if OPENSSL_VERSION_NUMBER < 0x10100000L
+#else
+  X509_VERIFY_PARAM_set1_host(SSL_get0_param(ssl),hostname.c_str(),0);
+#endif
 
     //make io non blocking as select wont tell us if we can do a read without blocking",1,CWE-362,linux,1|1|1|1|1|1,
222737,195230,0,pjproject,CWE-125,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,12,8,7585,231,0.9157611131668091,vulnerable,"if ((char*)rb_hdr + sizeof(*rb_rr_time) <=
(char*)pkt + size)
{
rb_rr_time = (pjmedia_rtcp_xr_rb_rr_time*)rb_hdr;
}
if ((char*)rb_hdr + sizeof(*rb_dlrr) <=
(char*)pkt + size)
{
rb_dlrr = (pjmedia_rtcp_xr_rb_dlrr*)rb_hdr;
}
if ((char*)rb_hdr + sizeof(*rb_stats) <=
(char*)pkt + size)
{
rb_stats = (pjmedia_rtcp_xr_rb_stats*)rb_hdr;
}
if ((char*)rb_hdr + sizeof(*rb_voip_mtc) <=
(char*)pkt + size)
{
rb_voip_mtc = (pjmedia_rtcp_xr_rb_voip_mtc*)rb_hdr;
}",0.051948,"L31: if ((char*)rb_hdr + sizeof(*rb_rr_time) <=
L32: (char*)pkt + size)
L34: rb_rr_time = (pjmedia_rtcp_xr_rb_rr_time*)rb_hdr;
L38: if ((char*)rb_hdr + sizeof(*rb_dlrr) <=
L39: (char*)pkt + size)
L41: rb_dlrr = (pjmedia_rtcp_xr_rb_dlrr*)rb_hdr;
L45: if ((char*)rb_hdr + sizeof(*rb_stats) <=
L46: (char*)pkt + size)
L48: rb_stats = (pjmedia_rtcp_xr_rb_stats*)rb_hdr;
L52: if ((char*)rb_hdr + sizeof(*rb_voip_mtc) <=
L53: (char*)pkt + size)
L55: rb_voip_mtc = (pjmedia_rtcp_xr_rb_voip_mtc*)rb_hdr;","--- vuln 195230
+++ fixed 222737
@@ -29,14 +29,30 @@
 	    switch (rb_hdr->bt) {
 		case BT_RR_TIME:
-		    rb_rr_time = (pjmedia_rtcp_xr_rb_rr_time*) rb_hdr;
+		    if ((char*)rb_hdr + sizeof(*rb_rr_time) <=
+			(char*)pkt + size) 
+		    {
+			rb_rr_time = (pjmedia_rtcp_xr_rb_rr_time*)rb_hdr;
+		    }
 		    break;
 		case BT_DLRR:
-		    rb_dlrr = (pjmedia_rtcp_xr_rb_dlrr*) rb_hdr;
+		    if ((char*)rb_hdr + sizeof(*rb_dlrr) <=
+			(char*)pkt + size)
+		    {
+			rb_dlrr = (pjmedia_rtcp_xr_rb_dlrr*)rb_hdr;
+		    }
 		    break;
 		case BT_STATS:
-		    rb_stats = (pjmedia_rtcp_xr_rb_stats*) rb_hdr;
+		    if ((char*)rb_hdr + sizeof(*rb_stats) <=
+			(char*)pkt + size)
+		    {
+			rb_stats = (pjmedia_rtcp_xr_rb_stats*)rb_hdr;
+		    }
 		    break;
 		case BT_VOIP_METRICS:
-		    rb_voip_mtc = (pjmedia_rtcp_xr_rb_voip_mtc*) rb_hdr;
+		    if ((char*)rb_hdr + sizeof(*rb_voip_mtc) <=
+			(char*)pkt + size)
+		    {
+			rb_voip_mtc = (pjmedia_rtcp_xr_rb_voip_mtc*)rb_hdr;
+		    }
 		    break;
 		default:",1,CWE-787,linux,1|1|1|1|1|1,"rb_rr_time = (pjmedia_rtcp_xr_rb_rr_time*) rb_hdr;
rb_dlrr = (pjmedia_rtcp_xr_rb_dlrr*) rb_hdr;
rb_stats = (pjmedia_rtcp_xr_rb_stats*) rb_hdr;
rb_voip_mtc = (pjmedia_rtcp_xr_rb_voip_mtc*) rb_hdr;"
222739,195231,0,gpac,CWE-476,target0_all_wrong_hard_negative,assert_dos,assert_dos|null_check|error_handling|parser_input,added_guard|added_error_handling,1,1,0,0,2,1,4475,162,-0.001874089241027832,fixed,"if (!avc->s_info.sps)
return -1;",0.012346,"L77: if (!avc->s_info.sps)
L78: return -1;","--- vuln 195231
+++ fixed 222739
@@ -75,5 +75,6 @@
 			break;
 		}
-		assert(avc->s_info.sps);
+		if (!avc->s_info.sps)
+			return -1;
 
 		if (avc->s_info.sps->poc_type == n_state.sps->poc_type) {",0,CWE-415,gpac,1|1|1|1|1|1,assert(avc->s_info.sps);
223089,195237,0,ImageMagick,CWE-190,target0_all_wrong_hard_negative,bounds_size,bounds_size,bounds_or_shape_repair,0,0,0,0,2,1,8029,257,0.028863370418548584,vulnerable,"width=(size_t)CastDoubleToLong(floor(bounds.x2-bounds.x1+0.5));
height=(size_t)CastDoubleToLong(floor(bounds.y2-bounds.y1+0.5));",0.007782,"L153: width=(size_t)CastDoubleToLong(floor(bounds.x2-bounds.x1+0.5));
L154: height=(size_t)CastDoubleToLong(floor(bounds.y2-bounds.y1+0.5));","--- vuln 195237
+++ fixed 223089
@@ -151,6 +151,6 @@
       Set PCL render geometry.
     */
-    width=(size_t) floor(bounds.x2-bounds.x1+0.5);
-    height=(size_t) floor(bounds.y2-bounds.y1+0.5);
+    width=(size_t)CastDoubleToLong(floor(bounds.x2-bounds.x1+0.5));
+    height=(size_t)CastDoubleToLong(floor(bounds.y2-bounds.y1+0.5));
     if (width > page.width)
       page.width=width;",1,CWE-772,ImageMagick6,1|1|1|1|1|1,"width=(size_t) floor(bounds.x2-bounds.x1+0.5);
height=(size_t) floor(bounds.y2-bounds.y1+0.5);"
224208,195296,0,uWebSockets,CWE-787,target0_all_wrong_hard_negative,other,other,added_guard,1,0,0,0,4,2,2571,62,-0.8908963203430176,fixed,"/* If we already have 64 triggered topics make sure to drain it here */
if (numTriggeredTopics == 64) {
drain();
}

/* If we already have 64 triggered topics make sure to drain it here */
if (numTriggeredTopics == 64) {
drain();
}
",0.064516,"L26: if (numTriggeredTopics == 64) {
L27: drain();
L55: if (numTriggeredTopics == 64) {
L56: drain();","--- vuln 195296
+++ fixed 224208
@@ -1,7 +1,3 @@
     void publish(Topic *iterator, size_t start, size_t stop, std::string_view topic, std::pair<std::string_view, std::string_view> message) {
-        /* If we already have 64 triggered topics make sure to drain it here */
-        if (numTriggeredTopics == 64) {
-            drain();
-        }
 
         /* Iterate over all segments in given topic */
@@ -27,4 +23,9 @@
                 /* Add this topic to triggered */
                 if (!iterator->terminatingWildcardChild->triggered) {
+                    /* If we already have 64 triggered topics make sure to drain it here */
+                    if (numTriggeredTopics == 64) {
+                        drain();
+                    }
+
                     triggeredTopics[numTriggeredTopics++] = iterator->terminatingWildcardChild;
                     iterator->terminatingWildcardChild->triggered = true;
@@ -51,4 +52,9 @@
         /* Add this topic to triggered */
         if (!iterator->triggered) {
+            /* If we already have 64 triggered topics make sure to drain it here */
+            if (numTriggeredTopics == 64) {
+                drain();
+            }
+
             triggeredTopics[numTriggeredTopics++] = iterator;
             iterator->triggered = true;",0,CWE-20,stb,1|1|1|1|1|1,"/* If we already have 64 triggered topics make sure to drain it here */
if (numTriggeredTopics == 64) {
drain();
}"
224281,195309,0,squid,CWE-400,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,12,11,11400,338,-0.919954240322113,fixed,"SBuf outbuf;
outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s@%s%s%s/\"">%s</A>\n"",
outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s%s%s/\"">%s</A>\n"",
outbuf.appendf(""\t%s\n"", html_quote(name));
outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""http://%s/%s\"">%s</A>\n"",
outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
outbuf.appendf(""</PRE><HR noshade size=\""1px\""><H2>Record# %d<br><i>%s</i></H2>\n<PRE>"", recno, html_quote(result));
outbuf.appendf(""%s\n"", html_quote(result));
}

outbuf.appendf(""</PRE><HR noshade size=\""1px\""><H2>%s</H2>\n<PRE>"", html_quote(result));
if (outbuf.length() > 0) {
entry->append(outbuf.rawContent(), outbuf.length());",0.035503,"L50: SBuf outbuf;
L224: outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s@%s%s%s/\"">%s</A>\n"",
L228: outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s%s%s/\"">%s</A>\n"",
L233: outbuf.appendf(""\t%s\n"", html_quote(name));
L237: outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""http://%s/%s\"">%s</A>\n"",
L240: outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
L244: outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
L282: outbuf.appendf(""</PRE><HR noshade size=\""1px\""><H2>Record# %d<br><i>%s</i></H2>\n<PRE>"", recno, html_quote(result));
L285: outbuf.appendf(""%s\n"", html_quote(result));
L315: outbuf.appendf(""</PRE><HR noshade size=\""1px\""><H2>%s</H2>\n<PRE>"", html_quote(result));
L331: if (outbuf.length() > 0) {
L332: entry->append(outbuf.rawContent(), outbuf.length());","--- vuln 195309
+++ fixed 224281
@@ -5,5 +5,4 @@
     char *tline = NULL;
     LOCAL_ARRAY(char, line, TEMP_BUF_SIZE);
-    LOCAL_ARRAY(char, tmpbuf, TEMP_BUF_SIZE);
     char *name = NULL;
     char *selector = NULL;
@@ -15,5 +14,4 @@
     StoreEntry *entry = NULL;
 
-    memset(tmpbuf, '\0', TEMP_BUF_SIZE);
     memset(line, '\0', TEMP_BUF_SIZE);
 
@@ -50,5 +48,5 @@
     }
 
-    String outbuf;
+    SBuf outbuf;
 
     if (!gopherState->HTML_header_added) {
@@ -222,29 +220,27 @@
                     }
 
-                    memset(tmpbuf, '\0', TEMP_BUF_SIZE);
-
                     if ((gtype == GOPHER_TELNET) || (gtype == GOPHER_3270)) {
                         if (strlen(escaped_selector) != 0)
-                            snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s@%s%s%s/\"">%s</A>\n"",
+                            outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s@%s%s%s/\"">%s</A>\n"",
                                      icon_url, escaped_selector, rfc1738_escape_part(host),
                                      *port ? "":"" : """", port, html_quote(name));
                         else
-                            snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s%s%s/\"">%s</A>\n"",
+                            outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s%s%s/\"">%s</A>\n"",
                                      icon_url, rfc1738_escape_part(host), *port ? "":"" : """",
                                      port, html_quote(name));
 
                     } else if (gtype == GOPHER_INFO) {
-                        snprintf(tmpbuf, TEMP_BUF_SIZE, ""\t%s\n"", html_quote(name));
+                        outbuf.appendf(""\t%s\n"", html_quote(name));
                     } else {
                         if (strncmp(selector, ""GET /"", 5) == 0) {
                             /* WWW link */
-                            snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""http://%s/%s\"">%s</A>\n"",
+                            outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""http://%s/%s\"">%s</A>\n"",
                                      icon_url, host, rfc1738_escape_unescaped(selector + 5), html_quote(name));
                         } else if (gtype == GOPHER_WWW) {
-                            snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""%s\"">%s</A>\n"",
+                            outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
                                      icon_url, rfc1738_escape_unescaped(selector), html_quote(name));
                         } else {
                             /* Standard link */
-                            snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
+                            outbuf.appendf(""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
                                      icon_url, host, gtype, escaped_selector, html_quote(name));
                         }
@@ -252,5 +248,4 @@
 
                     safe_free(escaped_selector);
-                    outbuf.append(tmpbuf);
                 } else {
                     memset(line, '\0', TEMP_BUF_SIZE);
@@ -285,11 +280,10 @@
 
                 if (gopherState->cso_recno != recno) {
-                    snprintf(tmpbuf, TEMP_BUF_SIZE, ""</PRE><HR noshade size=\""1px\""><H2>Record# %d<br><i>%s</i></H2>\n<PRE>"", recno, html_quote(result));
+                    outbuf.appendf(""</PRE><HR noshade size=\""1px\""><H2>Record# %d<br><i>%s</i></H2>\n<PRE>"", recno, html_quote(result));
                     gopherState->cso_recno = recno;
                 } else {
-                    snprintf(tmpbuf, TEMP_BUF_SIZE, ""%s\n"", html_quote(result));
-                }
-
-                outbuf.append(tmpbuf);
+                    outbuf.appendf(""%s\n"", html_quote(result));
+                }
+
                 break;
             } else {
@@ -319,6 +313,5 @@
                 case 502: { /* Too Many Matches */
                     /* Print the message the server returns */
-                    snprintf(tmpbuf, TEMP_BUF_SIZE, ""</PRE><HR noshade size=\""1px\""><H2>%s</H2>\n<PRE>"", html_quote(result));
-                    outbuf.append(tmpbuf);
+                    outbuf.appendf(""</PRE><HR noshade size=\""1px\""><H2>%s</H2>\n<PRE>"", html_quote(result));
                     break;
                 }
@@ -336,11 +329,10 @@
     }               /* while loop */
 
-    if (outbuf.size() > 0) {
-        entry->append(outbuf.rawBuf(), outbuf.size());
+    if (outbuf.length() > 0) {
+        entry->append(outbuf.rawContent(), outbuf.length());
         /* now let start sending stuff to client */
         entry->flush();
     }
 
-    outbuf.clean();
     return;
 }",1,CWE-787,linux,1|1|1|1|1|1,"LOCAL_ARRAY(char, tmpbuf, TEMP_BUF_SIZE);
memset(tmpbuf, '\0', TEMP_BUF_SIZE);
String outbuf;
memset(tmpbuf, '\0', TEMP_BUF_SIZE);

snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s@%s%s%s/\"">%s</A>\n"",
snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""telnet://%s%s%s/\"">%s</A>\n"",
snprintf(tmpbuf, TEMP_BUF_SIZE, ""\t%s\n"", html_quote(name));
snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""http://%s/%s\"">%s</A>\n"",
snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""%s\"">%s</A>\n"",
snprintf(tmpbuf, TEMP_BUF_SIZE, ""<IMG border=\""0\"" SRC=\""%s\""> <A HREF=\""gopher://%s/%c%s\"">%s</A>\n"",
outbuf.append(tmpbuf);
snprintf(tmpbuf, TEMP_BUF_SIZE, ""</PRE><HR noshade size=\""1px\""><H2>Record# %d<br><i>%s</i></H2>\n<PRE>"", recno, html_quote(result));
snprintf(tmpbuf, TEMP_BUF_SIZE, ""%s\n"", html_quote(result));
}

outbuf.append(tmpbuf);
snprintf(tmpbuf, TEMP_BUF_SIZE, ""</PRE><HR noshade size=\""1px\""><H2>%s</H2>\n<PRE>"", html_quote(result));
outbuf.append(tmpbuf);
if (outbuf.size() > 0) {
entry->append(outbuf.rawBuf(), outbuf.size());
outbuf.clean();"
224472,195328,0,gpac,CWE-415,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,2,2,1840,84,-0.9248969554901123,fixed,"char szLineConv[2048];
i = (u32) gf_utf8_wcstombs(szLineConv, 2048, (const unsigned short **) &sptr);",0.02381,"L5: char szLineConv[2048];
L78: i = (u32) gf_utf8_wcstombs(szLineConv, 2048, (const unsigned short **) &sptr);","--- vuln 195328
+++ fixed 224472
@@ -3,5 +3,5 @@
 	u32 i, j, len;
 	char *sOK;
-	char szLineConv[1024];
+	char szLineConv[2048];
 	unsigned short *sptr;
 
@@ -76,5 +76,5 @@
 	}
 	sptr = (u16 *)szLine;
-	i = (u32) gf_utf8_wcstombs(szLineConv, 1024, (const unsigned short **) &sptr);
+	i = (u32) gf_utf8_wcstombs(szLineConv, 2048, (const unsigned short **) &sptr);
 	szLineConv[i] = 0;
 	strcpy(szLine, szLineConv);",0,CWE-200,linux,1|1|1|1|1|1,"char szLineConv[1024];
i = (u32) gf_utf8_wcstombs(szLineConv, 1024, (const unsigned short **) &sptr);"
224570,195331,0,tensorflow,CWE-843,target0_all_wrong_hard_negative,bounds_size,bounds_size,bounds_or_shape_repair,0,0,0,0,1,1,3248,87,0.9085121750831604,vulnerable,const int64 min_rank = concat_dim < 0 ? -concat_dim : concat_dim + 1;,0.011494,L48: const int64 min_rank = concat_dim < 0 ? -concat_dim : concat_dim + 1;,"--- vuln 195331
+++ fixed 224570
@@ -46,5 +46,5 @@
 
   // Minimum required number of dimensions.
-  const int min_rank = concat_dim < 0 ? -concat_dim : concat_dim + 1;
+  const int64 min_rank = concat_dim < 0 ? -concat_dim : concat_dim + 1;
 
   ShapeHandle output_before;",1,CWE-787,linux,1|1|1|1|1|1,const int min_rank = concat_dim < 0 ? -concat_dim : concat_dim + 1;
224728,195334,0,gpac,CWE-415,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,4,2,2479,76,0.9196374416351318,vulnerable,"GF_ItemLocationEntry *location_entry;
GF_SAFEALLOC(location_entry, GF_ItemLocationEntry);
GF_ItemExtentEntry *extent_entry;
GF_SAFEALLOC(extent_entry, GF_ItemExtentEntry);",0.052632,"L24: GF_ItemLocationEntry *location_entry;
L25: GF_SAFEALLOC(location_entry, GF_ItemLocationEntry);
L54: GF_ItemExtentEntry *extent_entry;
L55: GF_SAFEALLOC(extent_entry, GF_ItemExtentEntry);","--- vuln 195334
+++ fixed 224728
@@ -22,5 +22,6 @@
 
 	for (i = 0; i < item_count; i++) {
-		GF_ItemLocationEntry *location_entry = (GF_ItemLocationEntry *)gf_malloc(sizeof(GF_ItemLocationEntry));
+		GF_ItemLocationEntry *location_entry;
+		GF_SAFEALLOC(location_entry, GF_ItemLocationEntry);
 		if (!location_entry) return GF_OUT_OF_MEM;
 
@@ -51,5 +52,6 @@
 		location_entry->extent_entries = gf_list_new();
 		for (j = 0; j < extent_count; j++) {
-			GF_ItemExtentEntry *extent_entry = (GF_ItemExtentEntry *)gf_malloc(sizeof(GF_ItemExtentEntry));
+			GF_ItemExtentEntry *extent_entry;
+			GF_SAFEALLOC(extent_entry, GF_ItemExtentEntry);
 			if (!extent_entry) return GF_OUT_OF_MEM;
 			",0,CWE-787,linux,1|1|1|1|1|1,"GF_ItemLocationEntry *location_entry = (GF_ItemLocationEntry *)gf_malloc(sizeof(GF_ItemLocationEntry));
GF_ItemExtentEntry *extent_entry = (GF_ItemExtentEntry *)gf_malloc(sizeof(GF_ItemExtentEntry));"
224891,195343,0,tensorflow,CWE-125,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|bounds_size|error_handling,added_guard|added_error_handling|bounds_or_shape_repair,1,1,0,0,9,2,7747,152,-0.0015578866004943848,fixed,"
OP_REQUIRES(context, in_row_start >= 0 && in_row_end >= 0,
errors::InvalidArgument(
""Row sequence tensor values must not be negative, got "",
row_seq_tensor_flat));

OP_REQUIRES(
context, in_col_start >= 0 && in_col_end >= 0,
errors::InvalidArgument(
""Column sequence tensor values must not be negative, got "",
col_seq_tensor_flat));",0.059211,"L103: OP_REQUIRES(context, in_row_start >= 0 && in_row_end >= 0,
L104: errors::InvalidArgument(
L105: ""Row sequence tensor values must not be negative, got "",
L106: row_seq_tensor_flat));
L114: OP_REQUIRES(
L115: context, in_col_start >= 0 && in_col_end >= 0,
L116: errors::InvalidArgument(
L117: ""Column sequence tensor values must not be negative, got "",
L118: col_seq_tensor_flat));","--- vuln 195343
+++ fixed 224891
@@ -97,7 +97,13 @@
       for (int64_t r = 0; r < out_rows; ++r) {
         const int64_t in_row_start = row_seq_tensor_flat(r);
+
         int64_t in_row_end = overlapping_ ? row_seq_tensor_flat(r + 1)
                                           : row_seq_tensor_flat(r + 1) - 1;
         in_row_end = std::min(in_row_end, in_max_row_index);
+        OP_REQUIRES(context, in_row_start >= 0 && in_row_end >= 0,
+                    errors::InvalidArgument(
+                        ""Row sequence tensor values must not be negative, got "",
+                        row_seq_tensor_flat));
+
         for (int64_t c = 0; c < out_cols; ++c) {
           const int64_t in_col_start = col_seq_tensor_flat(c);
@@ -106,4 +112,9 @@
           in_col_end = std::min(in_col_end, in_max_col_index);
 
+          OP_REQUIRES(
+              context, in_col_start >= 0 && in_col_end >= 0,
+              errors::InvalidArgument(
+                  ""Column sequence tensor values must not be negative, got "",
+                  col_seq_tensor_flat));
           const int64_t num_elements_in_pooling_cell =
               (in_row_end - in_row_start + 1) * (in_col_end - in_col_start + 1);",1,CWE-190,openjpeg,1|1|1|1|1|1,
225125,195391,0,tensorflow,CWE-190,target0_all_wrong_hard_negative,bounds_size,bounds_size|error_handling,added_guard|added_error_handling|bounds_or_shape_repair,1,1,0,0,6,1,5193,117,-0.9164913892745972,fixed,"
// If reached here, pad_width should be > 0, pad_width_ = -1,
// which indicates max(ngram_widths) - 1 cannot be used here since
// ngram_width is not known.
OP_REQUIRES(
context, pad_width_ >= 0,
errors::InvalidArgument(""Pad width should be >= 0 when ""
""preserve_short_sequences is True and ""
""ngram_widths are not provided, got "",
pad_width_));",0.051282,"L105: OP_REQUIRES(
L106: context, pad_width_ >= 0,
L107: errors::InvalidArgument(""Pad width should be >= 0 when ""
L108: ""preserve_short_sequences is True and ""
L109: ""ngram_widths are not provided, got "",
L110: pad_width_));","--- vuln 195391
+++ fixed 225125
@@ -99,4 +99,14 @@
         // was dynamic, every sequence would have had sufficient padding to
         // generate at least one ngram.
+
+        // If reached here, pad_width should be > 0, pad_width_ = -1,
+        // which indicates max(ngram_widths) - 1 cannot be used here since
+        // ngram_width is not known.
+        OP_REQUIRES(
+            context, pad_width_ >= 0,
+            errors::InvalidArgument(""Pad width should be >= 0 when ""
+                                    ""preserve_short_sequences is True and ""
+                                    ""ngram_widths are not provided, got "",
+                                    pad_width_));
         int ngram_width = data_length + 2 * pad_width_;
         auto output_start = &ngrams_data[output_start_idx];",1,CWE-189,linux,1|1|1|1|1|1,
225563,195404,0,tensorflow,CWE-369,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|bounds_size|error_handling,added_guard|added_error_handling|bounds_or_shape_repair,1,1,0,0,6,1,5009,121,-0.0028504133224487305,fixed,"
OP_REQUIRES(
context, input_size[i] >= pooling_ratio_[i],
errors::InvalidArgument(""Pooling ratio is higher than input ""
""dimension size for dimension "",
i, "". Input dim size: "", input_size[i],
"" pooling ratio: "", pooling_ratio_[i]));",0.049587,"L18: OP_REQUIRES(
L19: context, input_size[i] >= pooling_ratio_[i],
L20: errors::InvalidArgument(""Pooling ratio is higher than input ""
L21: ""dimension size for dimension "",
L22: i, "". Input dim size: "", input_size[i],
L23: "" pooling ratio: "", pooling_ratio_[i]));","--- vuln 195404
+++ fixed 225563
@@ -15,4 +15,11 @@
     for (int i = 0; i < tensor_in_and_out_dims; ++i) {
       input_size[i] = tensor_in.dim_size(i);
+
+      OP_REQUIRES(
+          context, input_size[i] >= pooling_ratio_[i],
+          errors::InvalidArgument(""Pooling ratio is higher than input ""
+                                  ""dimension size for dimension "",
+                                  i, "". Input dim size: "", input_size[i],
+                                  "" pooling ratio: "", pooling_ratio_[i]));
     }
     // Output size.",1,CWE-190,openjpeg,1|1|1|1|1|1,
