sample_key,idx,project,commit_id,target,cwe,cve,func_hash,file_name,label_changed_line_count,char_len,token_len_approx,line_count,macro_count,preproc_count,call_count,unique_call_count,loop_count,cond_count,ptr_count,memory_api_count,string_api_count,bounds_keyword_count,error_handling_keyword_count,lifecycle_keyword_count,null_keyword_count,zero_shot_pred,zero_shot_correct,zero_shot_prompt_mode,zero_shot_prompt_tokens,zero_shot_completion_tokens,zero_shot_total_tokens,zero_shot_message_chars,author_no_yes_pred,author_no_yes_correct,author_no_yes_prompt_mode,author_no_yes_prompt_tokens,author_no_yes_completion_tokens,author_no_yes_total_tokens,author_no_yes_message_chars,yes_only_pred,yes_only_correct,yes_only_prompt_mode,yes_only_prompt_tokens,yes_only_completion_tokens,yes_only_total_tokens,yes_only_message_chars,no_only_pred,no_only_correct,no_only_prompt_mode,no_only_prompt_tokens,no_only_completion_tokens,no_only_total_tokens,no_only_message_chars,icl_pred,icl_correct,icl_prompt_mode,icl_prompt_tokens,icl_completion_tokens,icl_total_tokens,icl_message_chars,old_rag_pred,old_rag_correct,old_rag_prompt_mode,old_rag_prompt_tokens,old_rag_completion_tokens,old_rag_total_tokens,old_rag_message_chars,positive_weighted_rag_pred,positive_weighted_rag_correct,positive_weighted_rag_prompt_mode,positive_weighted_rag_prompt_tokens,positive_weighted_rag_completion_tokens,positive_weighted_rag_total_tokens,positive_weighted_rag_message_chars,balanced_grouped_no_label_bc_pred,balanced_grouped_no_label_bc_correct,balanced_grouped_no_label_bc_prompt_mode,balanced_grouped_no_label_bc_prompt_tokens,balanced_grouped_no_label_bc_completion_tokens,balanced_grouped_no_label_bc_total_tokens,balanced_grouped_no_label_bc_message_chars,retrieval_query_idx,retrieval_query_func_id,retrieval_func_char_len,retrieval_func_line_count,retrieval_num_selected_query_chunks,retrieval_num_index_matches,retrieval_top1_score,retrieval_top2_score,retrieval_score_gap_top1_top2,retrieval_mean_match_score,retrieval_top_pos_score_max,retrieval_top_neg_score_max,retrieval_pos_neg_margin_max,retrieval_pos_neg_margin_mean,retrieval_positive_evidence_count,retrieval_negative_evidence_count,retrieval_unknown_evidence_count,retrieval_top1_evidence_role,retrieval_top1_evidence_polarity,retrieval_top1_polarity_agrees_target,retrieval_same_project_match_count,retrieval_same_cwe_match_count,retrieval_role_count_vulnerable_changed,retrieval_role_count_fixed_changed,retrieval_role_count_safe_background,retrieval_role_count_vulnerable_context,retrieval_role_count_unknown,method_known_pred_count,method_yes_count,method_no_count,method_yes_rate,method_disagree,method_pred_entropy
idx:212152,212152,bash,951bdaad7a18cc0dc1036bba86b18b90874d39ff,1,CWE-787,CVE-2019-18276,247622822404411128670815043239926864688,shell.c,3,494,121,19,0,2,9,7,0,4,0,0,0,0,1,0,0,1,1,,,,,830,1,1,,,,,2484,1,1,,,,,1489,1,1,,,,,1825,1,1,,,,,2878,1,1,,988,1,989,4143,1,1,rag_inline_function_label,1156,1,1157,4816,1,1,baseline_compatible_grouped_no_label,1179,11,1190,4359,212152,212152,494,19,2,22,0.9503180384635925,0.9503180384635925,0.0,0.9406958005645059,0.9503180384635925,0.9440279603004456,0.006290078163146973,0.006290078163146973,10,10,2,vulnerable_changed,1,yes,0,0,10,2,8,2,0,8,8,0,1.0,0,0.0
idx:455356,455356,bash,951bdaad7a18cc0dc1036bba86b18b90874d39ff,0,CWE-787,CVE-2019-18276,129442006485124574074853062128903057999,shell.c,8,720,167,27,0,8,11,9,0,10,0,0,0,0,1,0,0,1,0,,,,,1056,1,0,,,,,2710,1,0,,,,,1715,1,0,,,,,2051,1,0,,,,,3104,1,0,,1068,2,1070,4399,1,0,rag_inline_function_label,1238,2,1240,5040,1,0,baseline_compatible_grouped_no_label,1291,11,1302,4677,455356,455356,720,27,2,22,0.947342038154602,0.9460294842720032,0.001312553882598877,0.9376874213868921,0.947342038154602,0.9414527416229248,0.006367862224578857,0.006128579378128052,10,10,2,vulnerable_changed,1,no,0,0,10,1,9,2,0,8,8,0,1.0,0,0.0
idx:212339,212339,icecast-server,03ea74c04a5966114c2fe66e4e6892d11a68181e,1,CWE-119,CVE-2018-18820,172813813159602330520810310060333400473,auth_url.c,15,1092,234,32,0,0,9,6,0,6,27,0,4,6,5,0,2,1,1,,,,,1428,1,1,,,,,3082,1,1,,,,,2087,1,1,,,,,2423,1,1,,,,,13837,1,1,,1195,1,1196,4893,1,1,rag_inline_function_label,1360,1,1361,5470,1,1,baseline_compatible_grouped_no_label,1079,5,1084,4047,212339,212339,1092,32,2,22,0.9353073239326477,0.9353073239326477,0.0,0.927857285196131,0.9353073239326477,0.9279992580413818,0.007308065891265869,0.007308065891265869,10,10,2,vulnerable_changed,1,yes,0,0,10,0,10,2,0,8,8,0,1.0,0,0.0
idx:457772,457772,icecast-server,03ea74c04a5966114c2fe66e4e6892d11a68181e,0,CWE-119,CVE-2018-18820,325925920263284522777628774415448931953,auth_url.c,25,1913,387,50,0,0,10,6,0,11,49,1,1,21,6,0,1,1,0,,,,,2249,1,0,,,,,3903,1,0,,,,,2908,1,0,,,,,3244,1,0,,,,,14658,1,0,,1385,1,1386,5834,1,0,rag_inline_function_label,1447,2,1449,6198,1,0,baseline_compatible_grouped_no_label,1263,4,1267,5015,457772,457772,1913,50,2,20,0.9242650270462036,0.9242650270462036,0.0,0.9152443706989288,0.9242650270462036,0.9183894395828247,0.005875587463378906,0.005875587463378906,8,10,2,vulnerable_changed,1,no,0,0,8,2,8,2,0,8,8,0,1.0,0,0.0
idx:212407,212407,varnish-cache,c5fd097e5cce8b461c6443af02b3448baef2491d,1,CWE-703,CVE-2022-38150,811300647438513744666233377828733318,cache_http.c,2,295,100,13,0,0,3,3,0,2,11,0,1,0,7,0,2,1,1,,,,,631,1,1,,,,,2285,1,1,,,,,1290,1,1,,,,,1626,1,1,,,,,5456,1,1,,927,1,928,3794,0,0,rag_inline_function_label,1105,2,1107,4516,0,0,baseline_compatible_grouped_no_label,1066,1,1067,3830,212407,212407,295,13,2,24,0.9438270330429077,0.9427139759063721,0.0011130571365356445,0.9367924258112907,0.9438270330429077,0.9427139759063721,0.0011130571365356445,0.00040480494499206543,10,10,4,vulnerable_changed,1,yes,0,0,10,3,7,4,0,8,6,2,0.75,1,0.8112781244591328
idx:459029,459029,varnish-cache,c5fd097e5cce8b461c6443af02b3448baef2491d,0,CWE-703,CVE-2022-38150,214500471714364858208416051205285025611,cache_http.c,2,334,111,15,0,0,3,3,0,3,11,0,1,0,8,0,2,0,1,,,,,670,1,0,,,,,2324,1,0,,,,,1329,1,0,,,,,1665,0,1,,,,,5495,1,0,,960,1,961,3857,0,1,rag_inline_function_label,1106,1,1107,4457,0,1,baseline_compatible_grouped_no_label,1185,5,1190,4081,459029,459029,334,15,2,24,0.9350684285163879,0.9350684285163879,0.0,0.9324855009714762,0.9346222281455994,0.9349256753921509,-0.00030344724655151367,-0.00030344724655151367,10,10,4,vulnerable_context,,unknown,0,0,10,6,4,4,0,8,4,4,0.5,1,1.0
idx:212414,212414,linux,04c2a47ffb13c29778e2a14e414ad4cb5a5db4b5,1,CWE-416,CVE-2022-1055,18151855959135734228627793679159459802,cls_api.c,2,5619,1323,231,0,0,57,37,1,40,93,3,0,3,71,1,10,1,1,,,,,5955,1,1,,,,,7609,1,1,,,,,6614,1,1,,,,,6950,1,1,,,,,35586,1,1,,2631,2,2633,9307,0,0,rag_inline_function_label,2792,2,2794,9829,1,1,baseline_compatible_grouped_no_label,2662,1,2663,8937,212414,212414,5619,231,2,22,0.9575740694999695,0.950995147228241,0.006578922271728516,0.9464147578586232,0.9575740694999695,0.950160801410675,0.007413268089294434,0.005101263523101807,10,10,2,vulnerable_changed,1,yes,20,0,10,3,7,2,0,8,7,1,0.875,1,0.5435644431995964
idx:459107,459107,linux,04c2a47ffb13c29778e2a14e414ad4cb5a5db4b5,0,CWE-416,CVE-2022-1055,249400845678093962479611801234831545975,cls_api.c,4,5631,1327,233,0,0,57,37,1,40,93,3,0,3,71,1,10,1,0,,,,,5967,1,0,,,,,7621,1,0,,,,,6626,1,0,,,,,6962,1,0,,,,,35598,1,0,,2636,2,2638,9319,0,1,rag_inline_function_label,2797,1,2798,9841,1,0,baseline_compatible_grouped_no_label,2667,2,2669,8949,459107,459107,5631,233,2,22,0.9575740694999695,0.950995147228241,0.006578922271728516,0.9464147578586232,0.9575740694999695,0.950160801410675,0.007413268089294434,0.005101263523101807,10,10,2,vulnerable_changed,1,no,20,0,10,3,7,2,0,8,7,1,0.875,1,0.5435644431995964
idx:212433,212433,vim,ccfde4d028e891a41e3548323c3d47b06fb0b83e,1,CWE-416,CVE-2022-3134,163270354086098606424218695920397836600,tag.c,1,16686,3465,686,0,65,102,42,15,135,153,4,1,21,46,3,14,1,1,,,,,17022,1,1,,,,,18676,1,1,,,,,17681,0,0,,,,,18017,1,1,,,,,68581,0,0,,5874,2,5876,20134,0,0,rag_inline_function_label,5983,2,5985,20631,0,0,baseline_compatible_grouped_no_label,5820,5,5825,19573,212433,212433,16686,686,2,20,0.9342244267463684,0.9342244267463684,0.0,0.9208885490894317,0.9342244267463684,0.9232268333435059,0.010997593402862549,0.010997593402862549,4,10,6,vulnerable_changed,1,yes,6,0,4,0,10,6,0,8,4,4,0.5,1,1.0
idx:459400,459400,vim,ccfde4d028e891a41e3548323c3d47b06fb0b83e,0,CWE-416,CVE-2022-3134,294928399408778524511468577192657953231,None,4,17024,3526,696,0,65,105,42,17,136,154,4,1,21,47,3,14,1,0,,,,,17360,0,1,,,,,19014,1,0,,,,,18019,0,1,,,,,18355,1,0,,,,,68919,1,0,,5960,2,5962,20472,0,1,rag_inline_function_label,6069,2,6071,20969,0,1,baseline_compatible_grouped_no_label,5906,5,5911,19911,459400,459400,17024,696,2,20,0.9342244863510132,0.9342244863510132,0.0,0.9208885788917541,0.9342244863510132,0.9232268333435059,0.010997653007507324,0.010997653007507324,4,10,6,vulnerable_changed,1,no,6,0,4,0,10,6,0,8,4,4,0.5,1,1.0
idx:212436,212436,linux,30e29a9a2bc6a4888335a6ede968b75cd329657a,1,CWE-787,CVE-2021-41864,178134261771669129761013963339102987528,stackmap.c,1,532,113,22,0,0,5,5,0,2,14,0,0,1,8,0,0,1,1,,,,,868,0,0,,,,,2522,0,0,,,,,1527,0,0,,,,,1863,0,0,,,,,6172,1,1,,972,1,973,4209,1,1,rag_inline_function_label,1180,1,1181,4967,1,1,baseline_compatible_grouped_no_label,1176,4,1180,4355,212436,212436,532,22,2,25,0.9418067932128906,0.938276469707489,0.0035303235054016113,0.9275860452651977,0.9418067932128906,0.9351076483726501,0.0066991448402404785,0.005190610885620117,10,10,5,vulnerable_changed,1,yes,21,0,10,2,8,5,0,8,4,4,0.5,1,1.0
idx:459524,459524,linux,30e29a9a2bc6a4888335a6ede968b75cd329657a,0,CWE-787,CVE-2021-41864,247842121005492107026661682297731302199,stackmap.c,2,540,116,23,0,0,5,5,0,2,14,0,0,1,8,0,0,1,0,,,,,876,1,0,,,,,2530,1,0,,,,,1535,1,0,,,,,1871,0,1,,,,,6180,1,0,,993,1,994,4262,1,0,rag_inline_function_label,1182,1,1183,4964,1,0,baseline_compatible_grouped_no_label,1128,1,1129,4213,459524,459524,540,23,2,24,0.9437618255615234,0.9396370649337769,0.004124760627746582,0.9282064313689867,0.9437618255615234,0.9360181093215942,0.007743716239929199,0.0057128965854644775,10,10,4,vulnerable_changed,1,no,21,0,10,2,8,4,0,8,7,1,0.875,1,0.5435644431995964
idx:212818,212818,pjproject,15663e3f37091069b8c98a7fce680dc04bc8e865,1,CWE-191,CVE-2021-37706,82181264062889236862873379634797479013,None,1,698,155,28,0,0,5,5,0,0,24,0,0,1,1,1,0,1,1,,,,,1034,1,1,,,,,2688,1,1,,,,,1693,1,1,,,,,2029,1,1,,,,,10483,1,1,,1041,2,1043,4288,1,1,rag_inline_function_label,1253,2,1255,5096,1,1,baseline_compatible_grouped_no_label,1321,10,1331,4693,212818,212818,698,28,2,23,0.9500612020492554,0.949593186378479,0.0004680156707763672,0.9447006946024687,0.9477633237838745,0.9500612020492554,-0.0022978782653808594,-0.0026432573795318604,10,10,3,safe_background,0,no,0,0,10,2,8,3,0,8,8,0,1.0,0,0.0
idx:462278,462278,pjproject,15663e3f37091069b8c98a7fce680dc04bc8e865,0,CWE-191,CVE-2021-37706,288158129212060678092169077807436012711,None,2,792,180,31,0,0,5,5,0,1,26,0,0,2,1,1,0,1,0,,,,,1128,1,0,,,,,2782,1,0,,,,,1787,1,0,,,,,2123,1,0,,,,,18424,1,0,,1051,1,1052,4337,1,0,rag_inline_function_label,1281,2,1283,5190,1,0,baseline_compatible_grouped_no_label,1406,4,1410,4821,462278,462278,792,31,2,24,0.9575019478797913,0.9569323658943176,0.0005695819854736328,0.9518071884910265,0.9565497040748596,0.9575019478797913,-0.0009522438049316406,-0.0018181204795837402,10,10,4,safe_background,0,yes,0,0,10,2,8,4,0,8,8,0,1.0,0,0.0
idx:212822,212822,ghostpdl,e1134d375e2ca176068e19a2aa9b040baffe1c22,1,CWE-787,CVE-2022-1350,16750323744555373538118400797572057026,None,2,501,116,14,0,0,4,4,0,2,13,1,0,5,1,0,0,1,1,,,,,837,0,0,,,,,2491,1,1,,,,,1496,1,1,,,,,1832,0,0,,,,,12560,1,1,,1031,2,1033,4497,0,0,rag_inline_function_label,1186,1,1187,5091,1,1,baseline_compatible_grouped_no_label,1277,1,1278,4627,212822,212822,501,14,2,25,0.9554814100265503,0.9554814100265503,0.0,0.9479085397720337,0.9474483728408813,0.9554814100265503,-0.001347959041595459,-0.004690498113632202,10,10,5,safe_background,0,no,0,0,10,0,10,5,0,8,5,3,0.625,1,0.954434002924965
idx:462316,462316,ghostpdl,e1134d375e2ca176068e19a2aa9b040baffe1c22,0,CWE-787,CVE-2022-1350,64666065290032911431051417469693013930,None,1,536,124,15,0,0,4,4,0,2,14,1,0,5,3,0,1,1,0,,,,,872,0,1,,,,,2526,1,0,,,,,1531,1,0,,,,,1867,0,1,,,,,12595,1,0,,1045,2,1047,4557,0,1,rag_inline_function_label,1161,2,1163,5024,1,0,baseline_compatible_grouped_no_label,1285,4,1289,4662,462316,462316,536,15,2,25,0.9533783793449402,0.9533783793449402,0.0,0.9468898701667786,0.9460484385490417,0.9533783793449402,-0.001347959041595459,-0.004338949918746948,10,10,5,safe_background,0,yes,0,0,10,0,10,5,0,8,5,3,0.625,1,0.954434002924965
idx:212829,212829,php-src,698a691724c0a949295991e5df091ce16f899e02,1,CWE-476,CVE-2016-7130,256847714577175382991355330020307438516,wddx.c,2,3806,970,136,0,0,74,33,0,25,127,0,14,3,17,0,7,1,1,,,,,4142,1,1,,,,,5796,1,1,,,,,4801,1,1,,,,,5137,1,1,,,,,12136,1,1,,1991,2,1993,7196,1,1,rag_inline_function_label,2243,1,2244,8076,1,1,baseline_compatible_grouped_no_label,2276,1,2277,7577,212829,212829,3806,136,2,21,0.9739811420440674,0.9720522165298462,0.0019289255142211914,0.9639379609198797,0.9720522165298462,0.9739811420440674,0.004292726516723633,0.0011819005012512207,9,10,2,fixed_changed,0,no,14,0,9,3,7,2,0,8,8,0,1.0,0,0.0
idx:462395,462395,php-src,698a691724c0a949295991e5df091ce16f899e02,0,CWE-476,CVE-2016-7130,281846366232469448026733489364664016551,wddx.c,5,3878,986,140,0,0,75,34,0,27,128,0,14,3,17,0,7,1,0,,,,,4214,1,0,,,,,5868,1,0,,,,,4873,1,0,,,,,5209,1,0,,,,,12775,1,0,,2016,1,2017,7268,1,0,rag_inline_function_label,2268,2,2270,8148,1,0,baseline_compatible_grouped_no_label,2317,4,2321,7756,462395,462395,3878,140,2,20,0.9792101979255676,0.9783215522766113,0.0008886456489562988,0.9674666821956635,0.9783215522766113,0.9792101979255676,-0.0008886456489562988,-0.0014087855815887451,10,10,0,fixed_changed,0,yes,17,0,10,6,4,0,0,8,8,0,1.0,0,0.0
idx:212834,212834,rsyslog,0381a0de64a5a048c3d48b79055bd9848d0c7fc2,1,CWE-190,CVE-2018-16881,175845780697344678841951403700990960175,imptcp.c,2,4516,1019,124,0,0,16,7,6,28,105,2,0,10,6,0,0,1,1,,,,,4852,1,1,,,,,6506,1,1,,,,,5511,1,1,,,,,5847,1,1,,,,,25837,1,1,,2422,1,2423,8350,1,1,rag_inline_function_label,2657,2,2659,9246,1,1,baseline_compatible_grouped_no_label,2721,4,2725,8637,212834,212834,4516,124,2,22,0.9302186965942383,0.9297086596488953,0.0005100369453430176,0.9198409996249459,0.9302186965942383,0.9297086596488953,0.0005100369453430176,-0.00018310546875,10,10,2,vulnerable_changed,1,yes,7,0,10,3,7,2,0,8,8,0,1.0,0,0.0
idx:462409,462409,rsyslog,0381a0de64a5a048c3d48b79055bd9848d0c7fc2,0,CWE-190,CVE-2018-16881,319180109338452321529530788318348241217,imptcp.c,11,4889,1099,134,0,0,17,8,6,30,114,2,0,9,5,0,0,1,0,,,,,5225,1,0,,,,,6879,1,0,,,,,5884,1,0,,,,,6220,1,0,,,,,31196,1,0,,2572,1,2573,8647,1,0,rag_inline_function_label,2676,1,2677,9213,1,0,baseline_compatible_grouped_no_label,2909,2,2911,9290,462409,462409,4889,134,2,22,0.9472366571426392,0.9458171129226685,0.0014195442199707031,0.9342437196861614,0.9472366571426392,0.9458171129226685,0.0014195442199707031,0.0009648501873016357,10,10,2,vulnerable_changed,1,no,5,0,10,3,7,2,0,8,8,0,1.0,0,0.0
idx:212857,212857,vim,4f1b083be43f351bc107541e7b0c9655a5d2c0bb,1,CWE-416,CVE-2022-3037,19896236176049682773029755500370526703,quickfix.c,1,2622,572,111,0,0,15,12,3,17,30,1,0,0,35,2,16,0,0,,,,,2958,1,1,,,,,4612,1,1,,,,,3617,0,0,,,,,3953,0,0,,,,,6952,0,0,,1699,2,1701,6216,0,0,rag_inline_function_label,1872,2,1874,6902,1,1,baseline_compatible_grouped_no_label,1921,2,1923,6313,212857,212857,2622,111,2,24,0.9466654062271118,0.9466654062271118,0.0,0.9403792172670364,0.9459011554718018,0.9466654062271118,0.00019884109497070312,-0.00028270483016967773,10,10,4,safe_background,0,no,3,0,10,0,10,4,0,8,3,5,0.375,1,0.954434002924965
idx:462511,462511,vim,4f1b083be43f351bc107541e7b0c9655a5d2c0bb,0,CWE-416,CVE-2022-3037,333242954823260199301291407740047378845,quickfix.c,1,2647,579,111,0,0,15,12,3,17,33,1,0,0,37,2,17,0,1,,,,,2983,1,0,,,,,4637,1,0,,,,,3642,0,1,,,,,3978,0,1,,,,,6977,0,1,,1708,1,1709,6241,0,1,rag_inline_function_label,1881,2,1883,6927,1,0,baseline_compatible_grouped_no_label,1930,1,1931,6338,462511,462511,2647,111,2,24,0.9466654062271118,0.9466654062271118,0.0,0.9403792172670364,0.9459011554718018,0.9466654062271118,0.00019884109497070312,-0.00028270483016967773,10,10,4,safe_background,0,yes,3,0,10,0,10,4,0,8,3,5,0.375,1,0.954434002924965
idx:212871,212871,newsbeuter,96e9506ae9e252c548665152d1b8968297128307,1,CWE-787,CVE-2017-12904,264539000779301749255245601679907359223,controller.cpp,4,1385,313,36,0,0,20,16,0,4,10,0,0,1,4,0,1,1,1,,,,,1721,1,1,,,,,3375,1,1,,,,,2380,1,1,,,,,2716,1,1,,,,,51537,1,1,,1138,1,1139,5112,1,1,rag_inline_function_label,1291,1,1292,5634,1,1,baseline_compatible_grouped_no_label,1310,4,1314,5335,212871,212871,1385,36,2,21,0.9347818493843079,0.9347818493843079,0.0,0.9289692328089759,0.9347818493843079,0.9326000213623047,0.002181828022003174,0.0021189749240875244,10,10,1,vulnerable_changed,1,yes,17,0,10,8,2,1,0,8,8,0,1.0,0,0.0
idx:462566,462566,newsbeuter,96e9506ae9e252c548665152d1b8968297128307,0,CWE-787,CVE-2017-12904,79271714330892808671163251460832419876,controller.cpp,4,1406,316,36,0,0,17,14,0,4,10,0,0,1,4,0,1,1,0,,,,,1742,1,0,,,,,3396,1,0,,,,,2401,1,0,,,,,2737,1,0,,,,,52754,1,0,,1145,1,1146,5102,1,0,rag_inline_function_label,1299,2,1301,5655,1,0,baseline_compatible_grouped_no_label,1445,11,1456,5720,462566,462566,1406,36,2,20,0.93354332447052,0.9329307079315186,0.0006126165390014648,0.9215726494789124,0.9329307079315186,0.93354332447052,0.0017895102500915527,0.0005884468555450439,10,10,0,fixed_changed,0,yes,12,0,10,8,2,0,0,8,8,0,1.0,0,0.0
idx:212927,212927,qemu,8c92060d3c0248bd4d515719a35922cd2391b9b4,1,CWE-835,CVE-2021-3416,112948077964204681005351426202657971698,sungem.c,1,320,70,11,0,0,4,4,0,2,8,0,0,3,0,0,0,1,1,,,,,656,0,0,,,,,2310,0,0,,,,,1315,0,0,,,,,1651,1,1,,,,,1550,1,1,,955,1,956,3967,0,0,rag_inline_function_label,1136,1,1137,4632,1,1,baseline_compatible_grouped_no_label,1256,4,1260,4364,212927,212927,320,11,2,24,0.9535771012306213,0.9535771012306213,0.0,0.9499637285868326,0.9517866373062134,0.9535771012306213,-0.001790463924407959,-0.001790463924407959,10,10,4,safe_background,0,no,14,0,10,2,8,4,0,8,4,4,0.5,1,1.0
idx:463051,463051,qemu,8c92060d3c0248bd4d515719a35922cd2391b9b4,0,CWE-835,CVE-2021-3416,84544313584680412999632571366119869555,sungem.c,1,322,66,11,0,0,4,4,0,2,6,0,0,3,0,0,0,0,1,,,,,658,0,1,,,,,2312,0,1,,,,,1317,0,1,,,,,1653,0,1,,,,,1552,1,0,,971,1,972,4044,0,1,rag_inline_function_label,1124,1,1125,4610,1,0,baseline_compatible_grouped_no_label,1184,1,1185,4153,463051,463051,322,11,2,22,0.9544636011123657,0.9544636011123657,0.0,0.9473483725027605,0.9544636011123657,0.9543277621269226,0.00013583898544311523,0.00013583898544311523,10,10,2,vulnerable_changed,1,no,20,0,10,2,8,2,0,8,2,6,0.25,1,0.8112781244591328
idx:212934,212934,cyrus-imapd,621f9e41465b521399f691c241181300fab55995,1,CWE-732,CVE-2021-32056,63211042070136121773849314849857565491,annotate.c,9,3456,720,106,0,4,23,18,7,21,52,2,0,11,15,1,3,0,0,,,,,3792,1,1,,,,,5446,1,1,,,,,4451,0,0,,,,,4787,0,0,,,,,12342,0,0,,1711,1,1712,7144,0,0,rag_inline_function_label,1981,2,1983,7995,1,1,baseline_compatible_grouped_no_label,1748,4,1752,6754,212934,212934,3456,106,2,22,0.9543606042861938,0.9506735801696777,0.0036870241165161133,0.9335504309697584,0.9543606042861938,0.9506735801696777,0.007845818996429443,0.005766421556472778,9,10,3,vulnerable_changed,1,yes,0,0,9,3,7,3,0,8,3,5,0.375,1,0.954434002924965
idx:463134,463134,cyrus-imapd,621f9e41465b521399f691c241181300fab55995,0,CWE-732,CVE-2021-32056,337608514204534148463343228875212022606,annotate.c,9,3416,720,106,0,4,23,18,7,21,52,2,0,11,15,1,3,1,0,,,,,3752,1,0,,,,,5406,1,0,,,,,4411,0,1,,,,,4747,0,1,,,,,42408,0,1,,1711,1,1712,7104,0,1,rag_inline_function_label,1981,1,1982,7955,1,0,baseline_compatible_grouped_no_label,1748,4,1752,6714,463134,463134,3416,106,2,22,0.9543605446815491,0.9506735801696777,0.003686964511871338,0.933550401167436,0.9543605446815491,0.9506735801696777,0.00784599781036377,0.005766481161117554,9,10,3,vulnerable_changed,1,no,0,0,9,3,7,3,0,8,4,4,0.5,1,1.0
idx:212955,212955,linux,82e31755e55fbcea6a9dfaae5fe4860ade17cbc0,1,CWE-476,CVE-2022-1205,322863638930156349228190868934879958122,af_ax25.c,2,1838,364,86,0,2,32,21,0,15,23,0,0,0,6,0,2,1,1,,,,,2174,1,1,,,,,3828,1,1,,,,,2833,1,1,,,,,3169,1,1,,,,,2621,1,1,,1467,1,1468,5616,1,1,rag_inline_function_label,1598,2,1600,6152,1,1,baseline_compatible_grouped_no_label,1429,5,1434,5105,212955,212955,1838,86,2,21,0.9575669169425964,0.9536024332046509,0.003964483737945557,0.9421816212790353,0.9575669169425964,0.9536024332046509,0.003964483737945557,0.0037946999073028564,10,10,1,vulnerable_changed,1,yes,21,0,10,8,2,1,0,8,8,0,1.0,0,0.0
idx:463476,463476,linux,82e31755e55fbcea6a9dfaae5fe4860ade17cbc0,0,CWE-476,CVE-2022-1205,148812270576683691154381215671514833423,af_ax25.c,5,2008,404,91,0,2,37,22,0,15,33,0,0,0,6,0,2,1,0,,,,,2344,1,0,,,,,3998,1,0,,,,,3003,1,0,,,,,3339,1,0,,,,,2791,1,0,,1485,1,1486,5659,1,0,rag_inline_function_label,1656,2,1658,6322,1,0,baseline_compatible_grouped_no_label,1604,5,1609,5618,463476,463476,2008,91,2,22,0.943444013595581,0.943444013595581,0.0,0.9370008896697651,0.943444013595581,0.943444013595581,0.0036249160766601562,0.0018124580383300781,10,10,2,safe_background,0,yes,18,0,10,5,5,2,0,8,8,0,1.0,0,0.0
idx:213037,213037,php-src,2bcbc95f033c31b00595ed39f79c3a99b4ed0501,1,CWE-125,CVE-2020-7060,8283586201644887300915898295948875795,mbfilter_big5.c,5,2277,758,88,0,0,7,2,2,26,81,0,0,2,1,0,0,1,1,,,,,2613,1,1,,,,,4267,1,1,,,,,3272,1,1,,,,,3608,1,1,,,,,12717,1,1,,1961,1,1962,5969,1,1,rag_inline_function_label,2072,2,2074,6424,1,1,baseline_compatible_grouped_no_label,2153,4,2157,5927,213037,213037,2277,88,2,22,0.9466711282730103,0.9434159994125366,0.003255128860473633,0.9392911981452595,0.9466711282730103,0.9434159994125366,0.003255128860473633,0.002547144889831543,10,10,2,vulnerable_changed,1,yes,0,0,10,6,4,2,0,8,8,0,1.0,0,0.0
idx:464942,464942,php-src,2bcbc95f033c31b00595ed39f79c3a99b4ed0501,0,CWE-125,CVE-2020-7060,324298547167958214830404594575086371894,mbfilter_big5.c,1,2059,652,84,0,0,8,3,2,26,63,0,0,2,1,0,0,1,0,,,,,2395,1,0,,,,,4049,1,0,,,,,3054,1,0,,,,,3390,1,0,,,,,12499,1,0,,1632,1,1633,5486,1,0,rag_inline_function_label,1950,1,1951,6206,1,0,baseline_compatible_grouped_no_label,2031,1,2032,5709,464942,464942,2059,84,2,22,0.9466711282730103,0.9434159994125366,0.003255128860473633,0.9392911981452595,0.9466711282730103,0.9434159994125366,0.003255128860473633,0.002547144889831543,10,10,2,vulnerable_changed,1,no,0,0,10,6,4,2,0,8,8,0,1.0,0,0.0
idx:213075,213075,linux,d270453a0d9ec10bb8a802a142fb1b3601a83098,1,CWE-416,CVE-2022-1734,80022393435189393698798858771068403226,main.c,1,369,74,16,0,0,8,8,0,2,8,1,0,0,0,0,0,1,1,,,,,705,1,1,,,,,2359,1,1,,,,,1364,1,1,,,,,1700,0,0,,,,,2770,1,1,,917,2,919,3927,1,1,rag_inline_function_label,1137,2,1139,4706,1,1,baseline_compatible_grouped_no_label,1046,1,1047,3941,213075,213075,369,16,2,20,0.9440358877182007,0.9440358877182007,0.0,0.9434353351593018,0.9440358877182007,0.9437340497970581,0.0003018379211425781,0.0003018379211425781,10,10,0,vulnerable_changed,1,yes,20,0,10,8,2,0,0,8,7,1,0.875,1,0.5435644431995964
