author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,2,1517,CWE-703,16,384201,0,66,0,1,0,1,0,1,1,0,linux,0.003998160362243652,0.9469802379608154,0,330,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,19005,CWE-924,77,384677,4,539,12,7,0,1,0,1,0,1,nbdkit,0.005981743335723877,0.9494649171829224,0,3202,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,1,0,2,6183,CWE-122,11,384767,4,241,0,4,1,0,1,0,1,0,vim,0.0018655657768249512,0.9562565088272095,0,1316,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,13,5340,CWE-703,25,384803,0,211,0,10,1,0,0,1,0,1,vim,0.00909888744354248,0.9459242224693298,0,1334,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1296,CWE-191,5,386565,1,39,2,1,0,1,0,1,0,1,qcad,0.007275998592376709,0.9075235724449158,0,293,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2081,CWE-476,7,386750,1,71,4,0,0,1,0,1,0,1,linux,0.002236664295196533,0.9475857615470886,0,456,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical repair resets rm->atomic.op_active to 0 in an RDMA error path, while the target function is a UDF filesystem inode expansion routine with no such variable or analogous bounds/shape check.","The historical evidence is a state cleanup assignment in an RDMA error path, which does not map to any bounds or shape check protecting a risky sink in the target UDF filesystem function.",verifier_not_no,0,1,0
0,1,0,1,13,5182,CWE-125,21,387149,0,161,1,5,0,1,0,1,0,1,ImageMagick,-0.002653360366821289,1.0000001192092896,0,1014,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,1,352,CWE-125,1,387593,0,14,0,0,1,0,1,0,1,0,linux,-0.00263136625289917,0.943780779838562,0,99,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,4,3822,CWE-125,16,389676,0,170,0,3,0,1,0,1,0,1,vim,0.011495530605316162,0.95772784948349,0,1082,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function is a Vim string parser (eval_string) with no base64 decoding logic, bounds checks on ptr/buf, or wv == -1 guards.","The historical repair adds bounds and validity guards for a base64 decoding loop in libplist, which is entirely absent from the Vim eval_string target function.",verifier_not_no,0,1,0
0,1,0,1,2,4234,CWE-703,4,389760,0,170,1,0,0,1,1,0,1,0,jasper,0.005607903003692627,0.9437704682350159,0,871,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,4,400,CWE-120,3,391627,0,23,0,0,1,0,1,0,1,0,linux,0.0002548694610595703,0.9494621157646179,0,92,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,4,393,CWE-120,3,391628,0,22,0,0,1,0,0,1,0,1,linux,9.131431579589844e-05,0.9505347013473511,0,92,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,650,CWE-703,3,393528,0,19,0,0,1,0,0,1,0,1,squirrel,-0.0010475516319274902,0.9340174198150635,0,169,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,10785,CWE-787,71,397644,24,354,2,0,0,1,0,1,0,1,autotrace,0.0018341541290283203,0.9498216509819031,0,2831,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1498,CWE-787,3,398518,2,41,2,1,0,1,0,1,0,1,rizin,0.004257678985595703,0.9442353844642639,0,332,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,848,CWE-362,1,400103,0,26,0,0,0,1,0,1,0,1,EternalTerminal,-0.0008394122123718262,0.9576972723007202,0,211,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,275,CWE-362,1,400109,0,8,0,0,0,1,0,1,0,1,EternalTerminal,-0.0025423169136047363,0.927410364151001,0,63,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,618,CWE-787,1,400409,0,27,0,0,1,0,0,1,1,0,vim,-0.003449857234954834,0.9588876962661743,0,146,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,10,1005,CWE-284,5,400735,0,48,0,0,0,1,0,1,0,1,linux,0.015137910842895508,0.954790472984314,0,271,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,1080,CWE-284,4,400743,0,48,0,0,0,1,1,0,0,1,linux,0.014208376407623291,0.9764875173568726,0,284,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2044,CWE-200,15,400779,0,74,2,7,0,1,0,1,0,1,php-src,0.07749837636947632,0.9907552003860474,0,464,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,4229,CWE-703,37,401034,1,168,1,14,0,1,0,1,0,1,radare2,0.007974445819854736,0.9657679796218872,0,1059,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical repair adds a free(client->vncRec) call to prevent a memory leak in libvncserver, which is unrelated to any bounds/shape check or array access in the radare2 target function.",The historical repair evidence is a lifetime/memory-leak fix (freeing client->vncRec) in a different project and does not map to any bounds or shape check protecting an array access or buffer operation in the target function.,verifier_not_no,0,1,0
0,1,0,1,0,746,CWE-200,0,401525,0,23,0,0,1,0,1,0,0,1,linux,-0.0010606050491333008,0.9428854584693909,0,157,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function `update_process_times` contains no hashbin, dequeue, or free_func operations, and no null-check guards on queue items.","The historical repair adds a null-check guard for a dequeue loop in an IrDA hashbin deletion function, which is entirely unrelated to the target function's timer and scheduling operations.",verifier_not_no,0,1,0
1,0,1,0,10,1766,CWE-200,3,401579,0,65,0,0,1,0,1,0,1,0,linux,0.0005089044570922852,0.9385461807250977,0,450,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,73,6323,CWE-703,3,404192,2,252,1,1,1,0,1,0,1,0,pcre2,0.0024869441986083984,0.9392564296722412,0,1336,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,954,CWE-703,4,405333,0,47,0,0,0,1,1,0,1,0,linux,0.002516627311706543,0.9549126625061035,0,258,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,2256,CWE-703,14,405698,1,88,0,2,1,0,0,1,1,0,linux,0.0026059746742248535,0.9444020390510559,0,555,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,N/A,"The historical repair is a bounds/shape check on USB interface endpoints, which is entirely absent and irrelevant to the target function's platform device resource handling.",verifier_not_no,0,1,0
1,0,1,0,1,7680,CWE-200,29,406206,2,313,2,8,1,0,1,0,1,0,util-linux,0.0038117170333862305,0.9381383657455444,0,1809,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,15,2270,CWE-787,15,408968,1,97,0,7,0,1,0,1,0,1,vim,0.0048635005950927734,0.9475947618484497,0,564,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function lacks a length check before buffer access and does not contain the same semantic guard as the historical repair.,"The historical repair adds a length check (len > 0) before accessing buf[len - 1], which is a bounds/shape check absent in the target function, so the YES should not be rejected.",verifier_not_no,0,1,0
0,1,0,1,77,16039,CWE-787,32,409515,9,605,2,4,0,1,0,1,0,1,vim,0.005761981010437012,0.9449300765991211,0,4004,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The historical repair adds a `len > 0` bounds check before `buf[len-1]` access; the target function `check_termcode` in vim has no analogous `buf[strlen(buf)-1]` newline stripping logic or the same guard.,"The historical repair is a bounds/shape check for `buf[len-1]` access in a different project (pam-u2f), which is entirely absent from the vim target function, so the specific repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,10,17737,CWE-399,149,411896,0,536,3,21,0,1,1,0,1,0,tor,0.012594461441040039,0.9442147612571716,0,3819,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,15,31969,CWE-476,228,411926,15,1042,16,61,0,1,0,1,0,1,heimdal,0.00517582893371582,0.9382337331771851,0,6411,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,2728,CWE-190,3,412117,1,75,3,0,0,1,0,1,0,1,unbound,0.005280971527099609,0.9452822208404541,0,575,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,1586,CWE-787,3,412190,1,71,1,0,1,0,1,0,1,0,vim,0.004597604274749756,0.9335687756538391,0,356,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,0,144,CWE-415,3,412332,0,5,0,1,1,0,1,0,1,0,rizin,-0.011324584484100342,0.9434301853179932,0,41,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,1,4687,CWE-416,15,413339,0,86,1,7,1,0,1,0,1,0,php-src,-0.00019496679306030273,0.947848379611969,0,578,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,14,13253,CWE-416,41,413623,6,466,7,11,1,0,1,0,0,1,radare2,0.010909676551818848,0.9638922214508057,0,3196,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains no references to iov_iter or iter_is_iovec, and operates on a completely different domain (radare2 ESIL analysis vs linux block IO).","The historical repair adds a specific type-check guard (iter_is_iovec) for a linux kernel iterator, which is entirely absent and irrelevant to the radare2 target function.",verifier_not_no,0,1,0
1,0,1,0,6,25536,CWE-416,96,416366,16,1015,5,14,1,0,1,0,1,0,vim,0.006352066993713379,0.9475705623626709,0,5352,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,251,CWE-416,0,417093,4,17,4,0,1,0,1,0,1,0,MilkyTracker,-0.009276151657104492,0.9147615432739258,0,60,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,636,CWE-119,4,417472,0,22,0,1,1,0,0,1,1,0,libvirt,0.0014722347259521484,0.938132107257843,0,121,1,0,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,No bounds or shape check exists in the target function.,"The historical repair evidence involves a bounds check on a size variable (descsz) for an array access, which does not map to any variable, bound, or sink in the target libvirt function.",verifier_not_no,0,1,0
1,0,1,0,6,22413,CWE-703,67,418795,21,832,1,21,1,0,1,0,1,0,vim,0.003345966339111328,0.9430056810379028,0,4632,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,227,CWE-476,0,421378,0,14,0,0,1,0,1,0,1,0,mujs,-0.0017491579055786133,0.9238613843917847,0,67,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,1645,CWE-190,17,424522,1,69,2,4,0,1,0,1,0,1,FreeRDP,0.0069866180419921875,0.9449455738067627,0,359,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"if (s > INT32_MAX) return NULL; guarding BufferPool_Take(priv->surfacePool, s)","The target function already contains a bounds check (s > INT32_MAX) that guards the allocation size sink (BufferPool_Take) and blocks the path on failure, satisfying all six conditions for the repair obligation.",,1,0,1
1,0,0,1,5,5161,CWE-476,19,424969,0,189,0,0,1,0,1,0,1,0,linux,0.0016521215438842773,0.9595833420753479,0,1078,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,530,CWE-125,0,427153,1,13,0,0,1,0,1,0,1,0,lua,-0.00668489933013916,0.9269116520881653,0,149,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,19,3963,CWE-787,32,427707,1,154,2,4,0,1,0,1,0,1,file,0.004232943058013916,0.9511364698410034,0,1100,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function uses different bounds checks (e.g., left < sizeof(uint32_t), o4 + l > left) and cdf_check_stream_offset, not the n == nitems(p) guard from the historical tmux repair.","The historical repair adds a bounds guard (n == nitems(p)) for a specific array access pattern in tmux, which is primarily a bounds/shape check and does not semantically match the target's different variables, operations, and existing bounds checks.",verifier_not_no,0,1,0
1,0,1,0,3,146,CWE-787,4,430335,0,7,0,1,1,0,1,0,1,0,linux,0.004227340221405029,0.9483237862586975,0,31,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,1036,CWE-362,4,430380,0,38,2,0,0,1,1,0,0,1,linux,0.0030843615531921387,0.9207637310028076,0,241,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,19,11220,CWE-400,33,430470,1,333,8,15,0,1,0,1,0,1,squid,0.012241840362548828,0.9229904413223267,0,1932,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,134,15822,CWE-787,49,431633,0,417,2,9,0,1,0,1,0,1,ImageMagick,0.005995392799377441,0.9783201217651367,0,3809,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function ReadCINImage processes rows in a simple for loop without any x==0 guard for first-pixel handling, and the historical repair is from a completely different project (tigervnc) and pixel decoding algorithm.","The historical added_guard repair (if x==0) for tigervnc's specific pixel filter algorithm is entirely absent and irrelevant to ImageMagick's CIN row-by-row ImportQuantumPixels decoding, and the evidence is primarily bounds/shape related for CWE-787.",verifier_not_no,0,1,0
0,1,0,1,1,2227,CWE-787,14,432093,1,99,0,3,0,1,0,1,0,1,vim,0.012174427509307861,0.9910576939582825,0,565,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function lacks the 'depth < MAXWLEN' guard before accessing byts[arridx] and tword[depth], directly allowing depth to increment and index these arrays without bounds checking.","The historical repair adds a bounds guard (depth < MAXWLEN) which is absent in the target, and since this verifier is explicitly excluded from handling primarily bounds/shape checks, the YES verdict must be maintained.",verifier_not_no,0,1,0
1,0,1,0,4,10351,CWE-617,14,432152,24,171,0,7,1,0,1,0,1,0,mongo,0.0031029582023620605,0.9244272112846375,0,1840,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,0,406,CWE-476,3,432247,0,17,0,1,0,1,0,1,1,0,unicorn,-5.960464477539063e-08,0.9266179800033569,0,95,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,179,CWE-125,1,432346,0,9,0,0,0,1,0,1,1,0,qemu,-0.0024039745330810547,0.9397072792053223,0,49,1,0,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target uses modulo indexing `s->edid_blob[s->reg % sizeof(s->edid_blob)]` for an EDID blob read, whereas the historical repair uses `vga_read_byte` to bounds-check a computed offset into VGA VRAM.","The historical repair obligation (bounds-checking a computed offset into VGA VRAM via vga_read_byte) does not map to the target's modulo-indexed EDID blob read, as they involve different variables, bounds, and sink operations.",verifier_not_no,0,1,0
0,1,0,1,7,3099,CWE-703,15,432351,1,99,0,2,0,1,0,1,0,1,dpdk,0.0,0.9723502397537231,0,702,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function does not use usb_ifnum_to_if or perform any similar interface lookup requiring a null check before dereference.,"The historical repair adds null checks for USB interface lookups, which is entirely unrelated to the DPDK vhost inflight FD setup logic in the target function.",verifier_not_no,0,1,0
0,1,0,1,7,3198,CWE-703,15,432352,1,97,1,2,0,1,0,1,0,1,dpdk,0.010094285011291504,0.9999998807907104,0,733,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,7674,CWE-416,29,434093,3,294,2,12,0,1,0,1,0,1,vim,0.0042459964752197266,0.9438459277153015,0,1683,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,757,CWE-119,0,434902,0,24,4,0,0,1,0,1,0,1,ghostpdl,0.0015189647674560547,0.9340873956680298,0,149,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target function contains three unguarded memcpy calls (left_width, src_width, right_width) with no bounds checks against the destination buffer capacity.","The historical repair adds a MIN-based bounds check against MAXPATHLEN for memcpy length arguments, but the target function has no equivalent bounds check on its memcpy lengths against the destination buffer capacity, so the repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,4,4557,CWE-120,2,435409,1,118,1,0,0,1,0,1,0,1,ghostpdl,0.0022016167640686035,0.9523801803588867,0,874,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,2863,CWE-125,17,436066,3,98,4,2,1,0,0,1,0,1,linux,0.0025241971015930176,0.9605973958969116,0,714,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3868,CWE-125,15,436990,0,186,0,7,1,0,1,0,1,0,vim,-0.0011807084083557129,0.9111355543136597,0,994,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1579,CWE-415,12,437003,0,64,1,2,0,1,1,0,0,1,linux,0.004319906234741211,0.959571361541748,0,390,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"if (err) goto xmit_failed; ... xmit_failed: can_free_echo_skb(priv->netdev, ctx->ndx, NULL); mcba_usb_free_ctx(ctx); stats->tx_dropped++;","The target function uses a goto-based error handling pattern (goto xmit_failed) for its transmit operation, which is structurally the vulnerable pattern from the historical pair, not the inline guarded cleanup pattern introduced by the fix.",verifier_not_no,0,1,0
0,1,0,1,6,4381,CWE-125,26,437291,0,173,1,2,1,0,0,1,1,0,oniguruma,0.0002645254135131836,0.940944492816925,0,905,0,1,1,0,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,medium,"The target function uses 'while (p < end)' to guard the loop, but the historical evidence specifically addresses an out-of-bounds read (CWE-125) where enclen() can return a length that causes p+len to exceed end, and the fix adds 'if (p + len > end) len = end - p;' to clamp the length. The target lacks this specific bounds clamping.",The target has a general loop bound (p < end) but lacks the specific bounds/shape check (p + len > end) required by the historical evidence to prevent an out-of-bounds read when enclen() returns a length exceeding the remaining buffer.,,1,0,1
0,1,0,1,10,2630,CWE-787,23,437671,1,73,5,6,0,1,0,1,0,1,radare2,0.0040711164474487305,0.9457882642745972,0,850,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function parseDragons has different buffer bounds checks (if (off >= size), if (size < 32)) over different variables (buf size, off) and does not contain the specific entry_table + off + 32 >= r_buf_size guard.","The historical repair adds a specific bounds guard for entry_table buffer access which is absent in the target function that operates on entirely different variables and logic; since the evidence is primarily a bounds/shape check, the YES verdict stands.",verifier_not_no,0,1,0
0,1,0,1,2,1348,CWE-401,5,437708,0,48,2,1,1,0,0,1,0,1,linux,0.0011045336723327637,0.9548231959342957,0,283,0,1,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,Target uses `if (state == NULL) return -ENOMEM;` and `if (kfifo_alloc(...)) { kfree(state); return -ENOMEM; }` which directly returns instead of using a unified goto-cleanup failure path.,"The historical repair addresses a memory leak (CWE-401) by replacing direct `return -ENOMEM` statements with `goto failure` to properly free prior allocations, while the target function lacks this unified cleanup pattern and the evidence is primarily bounds/shape/null checks.",verifier_not_no,0,1,0
0,1,1,0,1,795,CWE-415,7,438686,2,30,2,0,1,0,1,0,1,0,linux,0.0003319978713989258,0.9437553882598877,0,168,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,702,CWE-416,5,438876,1,34,3,2,1,0,0,1,0,1,linux,0.0024643540382385254,0.9542214870452881,0,171,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function mkiss_close has a null check `if (!ax)` but no error-dependent guard protecting gfs2 rgrp state assignments, as the target is an entirely different subsystem (TTY/AX25 vs GFS2).","The historical repair guards GFS2 rgrp gl_object/gl_vm assignments with an error check, which is completely absent and irrelevant to the target mkiss_close function that operates on TTY/AX25 structures.",verifier_not_no,0,1,0
0,1,0,1,126,34604,CWE-401,70,439114,1,976,3,20,0,1,0,1,0,1,ImageMagick6,0.0,0.9958339929580688,0,6653,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,126,34707,CWE-835,70,439266,1,977,3,20,0,1,0,1,0,1,ImageMagick6,0.02368706464767456,1.0000003576278687,0,6663,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,27,3490,CWE-22,22,439495,2,123,11,4,0,1,0,1,0,1,squashfs-tools,,,0,841,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,23,3190,CWE-22,22,439500,2,113,7,4,0,1,0,1,0,1,squashfs-tools,0.01133960485458374,0.9275617003440857,0,770,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1248,CWE-863,5,440872,2,38,2,1,0,1,0,1,0,1,xserver,0.004378676414489746,0.9402438402175903,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,2401,CWE-191,4,441822,0,76,0,0,0,1,0,1,0,1,xserver,0.00406193733215332,0.9305192232131958,0,451,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,4,493,CWE-835,0,442189,0,14,0,0,0,1,0,1,0,1,qemu,0.0005339980125427246,0.958981454372406,0,101,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"The target function uses the fixed API `qemu_receive_packet(nc, buf, size)` in loopback mode, replacing the vulnerable `rtl8139_do_receive`/`lan9118_receive` pattern seen in the historical evidence.","The target function already incorporates the exact API replacement repair identified in the historical evidence, using `qemu_receive_packet` instead of the vulnerable direct receive calls.",,1,0,1
1,0,0,1,0,1193,CWE-193,13,442587,0,42,0,4,0,1,0,1,0,1,spice,0.0020112991333007812,0.9453506469726562,0,220,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,7,954,CWE-125,0,442815,0,40,0,0,0,1,0,1,0,1,curl,0.03812599182128906,0.9880235195159912,0,237,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,No bounds or error-handling guard exists in the target before ptr[cut] indexing or fwrite operations.,"The historical repair evidence is primarily a bounds/shape check (len < N) guarding buffer indexing, which is irrelevant to this verifier's scope for non-bounds guards, and the target function lacks any equivalent bounds guard before its risky ptr[cut] array access.",verifier_not_no,0,1,0
0,1,1,0,30,3513,CWE-200,1,442959,1,145,0,0,1,0,1,0,1,0,vim,0.004207789897918701,0.9512485265731812,0,930,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,960,CWE-476,0,443152,1,40,0,0,0,1,0,1,1,0,linux,0.003740549087524414,0.9560534358024597,0,234,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,10,22967,CWE-416,114,443298,12,761,0,32,1,0,1,0,1,0,vim,0.012569904327392578,0.9365551471710205,0,4682,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,3041,CWE-20,15,444900,1,122,1,2,1,0,0,1,1,0,cifs-utils,-0.0013346672058105469,0.9583010077476501,0,722,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains no execvp call, no string_split_shell call, and no null-check guard on an exec_args variable.","The historical repair guards a null-check on exec_args before calling execvp, which is entirely absent from the target cifs-utils function that deals with mtab file operations.",verifier_not_no,0,1,0
0,1,0,1,0,1868,CWE-22,15,445881,0,59,0,7,1,0,0,1,1,0,file-roller,0.0021238327026367188,0.959731936454773,0,305,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,7667,CWE-22,65,445995,0,256,0,24,0,1,0,1,0,1,file-roller,0.057711005210876465,1.0000001192092896,0,1332,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,15,5176,CWE-787,12,446058,0,203,1,1,0,1,0,1,0,1,libtiff,0.005810260772705078,0.9484707117080688,0,1264,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,535,CWE-416,2,446096,0,24,0,1,0,1,1,0,0,1,linux,0.001225590705871582,0.9620147943496704,0,116,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function atusb_disconnect contains no conditional bounds or error checks guarding its cleanup operations; it simply executes them sequentially.,"The historical repair evidence adds an error-path check (rc != 0) to prevent deregistration of an unregistered device, which is a different semantic variable and sink than the unconditional cleanup sequence in the target function.",verifier_not_no,0,1,0
0,1,0,1,22,6806,CWE-125,31,446279,3,151,8,7,0,1,0,1,0,1,libmobi,0.004646420478820801,0.956234335899353,0,1257,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains buffer length checks (e.g., `if (buf->offset + entry_length >= buf_maxlen)`) which protect its own specific buffer read sinks, but these do not map to the historical repair's checked variable (`tlen`/`srcoff`), bound variable (`sizeof(struct)`/vram size), or sink operation (raw pointer dereference vs. safe accessor).","The historical repair obligation (checking `tlen`/`srcoff` against `sizeof(struct)`/vram bounds for raw pointer dereferences) cannot be mapped to the target's variables, bounds, or sinks, making the target's existing guards irrelevant to the specific historical repair obligation.",verifier_not_no,0,1,0
0,1,0,1,9,2834,CWE-787,17,446416,4,110,5,3,0,1,0,1,0,1,rizin,0.0008574128150939941,0.9436109662055969,0,665,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function has bounds checks like i < MAX_N_HDR and overflow checks, but lacks the specific n == nitems(p) guard from the historical tmux patch.","The historical repair is primarily a bounds/shape check (n == nitems(p)) for a different project and different variables, and the target does not contain this specific semantic guard.",verifier_not_no,0,1,0
0,1,0,1,45,8454,CWE-125,4,447053,4,177,7,0,0,1,0,1,0,1,exiv2,0.002215743064880371,1.0,0,1649,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,15,2818,CWE-17,20,447231,0,117,1,6,1,0,1,0,1,0,php-src,-0.003058195114135742,0.9999998807907104,0,866,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,3275,CWE-125,10,448562,0,121,1,0,0,1,0,1,0,1,frr,4.696846008300781e-05,0.9295833110809326,0,698,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"The target function contains the guard `if ((pnt + hdr->length + 3) > end)` which returns BGP_Stop on failure, protecting the subsequent `memcpy(&mpc, pnt + 3, sizeof(struct capability_mp_data))` sink.","The target function already contains a bounds check that validates the data length against the buffer end before the memcpy operation, satisfying all six conditions for a present bounds/shape repair.",,1,0,1
0,1,0,1,6,3351,CWE-189,16,448584,1,134,0,1,0,1,0,1,0,1,gdk-pixbuf,0.002713501453399658,0.9212936758995056,0,859,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
